Node,C92ICY6VWN,CBDWGRJVVL,CAKIJ91SJ7,C9EQAVY4YU
816300,35.0446108531,59.8954945967,53.1847448466,45.1675802339
817200,35.3228526087,59.9775261995,53.2188245056,45.1026001948
818100,35.3307505456,59.7834588307,53.1513385346,44.9747523961
819000,35.6712652645,60.299708542,53.4385579364,45.2874518429
819900,35.42351416,59.911072243,53.2397346134,45.0820684098
820800,35.1848342372,59.5170705591,52.7491714713,44.4856681667
821700,35.602254824,59.7853795398,53.0758475871,44.8922923764
822600,35.5744010552,59.8741345045,53.1048845972,45.1112322564
823500,35.6491844466,60.416569228,53.8214858125,45.1980262878
824400,35.6676737917,60.2688182066,53.3086236721,45.0655832917
825300,36.1076999094,60.4795799353,53.4703550008,45.0953169192
826200,36.3121375263,60.6430966568,53.8267366471,45.3797463647
827100,35.6818909649,60.5201834571,53.7685316709,45.4301072724
828000,35.8998618906,60.8301465937,53.9547845985,45.3244135659
828900,36.4260405991,60.6861444621,54.0958016134,45.5580985661
829800,36.161979678,60.8741316654,53.6303637471,45.516558592
830700,36.109909301,61.0526257928,54.1632086742,45.6255264268
831600,36.5376418452,60.8656817167,54.2229928811,45.6330027857
832500,36.4847558691,60.8207133855,54.4758544503,46.084496237
833400,36.8021652136,61.0503095113,54.0275875498,45.8001767268
834300,36.7415967117,60.6499327536,54.3226158367,46.084307239
835200,36.9466497624,61.8463683943,54.2249062198,46.0884099236
836100,37.6916753123,61.6676955002,54.359049274,46.1374900344
837000,37.1526633789,61.4801097049,54.4163728556,46.2922702385
837900,37.326022987,61.4020908888,54.7353515753,46.3812597753
838800,36.7121403045,61.4029125618,54.6449031576,46.3150723257
839700,37.3827919978,61.6606648512,54.6591695133,46.4406633147
840600,37.0020174973,61.485870593,54.7531848914,46.1661772632
841500,37.3833541863,61.4243138352,54.8810592054,46.3145500856
842400,37.3228347427,61.9146890531,54.8866038075,46.354000939
843300,37.1138402917,61.4518543982,54.652209522,46.2301724835
844200,37.2581956223,61.5041050904,54.7931981246,46.4517624594
845100,36.9177204068,61.5437962103,54.7099640156,46.4194573076
846000,37.6185229413,61.732368588,54.6470115859,46.4587796426
846900,37.8698437886,61.9031465495,55.0615742324,46.9550175972
847800,37.5453752182,61.8284735493,55.1056900222,46.8871293636
848700,38.0072070886,62.2334378654,55.1425060684,46.9239975484
849600,37.4276476719,61.8741999276,55.1266525088,46.8244871876
850500,37.6386577435,61.9340959158,55.2230862842,47.1991331963
851400,37.2866303004,62.0174429646,55.2792478341,46.7448196551
852300,37.8640623481,62.1279031621,55.3997489315,46.9756562196
853200,37.7752699758,62.0249855533,55.0061140405,46.4207104716
854100,38.2847896623,62.4137320469,55.2146924041,47.525508321
855000,38.0523029292,62.8278005366,55.7298157462,47.5867877251
855900,38.634351295,63.1418957507,56.2659440193,47.420817333
856800,38.0570898886,62.578330931,55.7452086577,47.6046550473
857700,39.0311794757,63.1300160003,56.1757411208,47.9577009282
858600,39.022738944,63.2189536782,55.9712387181,47.9988903848
859500,39.1441691473,63.5453819457,56.4647898057,47.7993825597
860400,39.2469688997,63.5087581331,56.3380599521,47.7699567476
861300,39.0694756988,63.3510272808,56.7328678215,48.5095700694
862200,40.1545516437,63.5665109347,56.8799080735,48.8270330432
863100,40.8200186745,64.190000197,57.1941367415,48.7032619234
864000,41.6388934132,64.5910061309,57.1288415404,48.7209321539
864900,41.9897964586,64.8778512759,57.30083188,49.3508421549
865800,42.516413798,64.9413888573,57.4889129825,49.5744838764
866700,43.1085291846,65.1068259676,57.8682625481,49.402109646
867600,43.6907297594,65.8670042424,57.8822007316,49.7464670601
868500,44.214221061,65.8147597195,57.7806257061,49.9742870066
869400,44.6011901112,66.1768679757,58.0371340366,49.8749788589
870300,44.7018267162,66.1618848365,58.1519329986,50.4009260976
871200,44.8639946195,66.253852275,58.8686787858,50.0672550557
872100,44.7814168994,66.2343133083,58.6387594528,50.3684327605
873000,44.4579675181,66.3559839359,58.6644323403,50.460339444
873900,44.9667286684,66.7288871777,58.9066799898,50.9108821983
874800,44.4607331191,66.7430710577,58.463114353,50.298047516
875700,45.1480162518,66.4796166654,58.7173009545,50.7052385257
876600,44.791904456,66.5830159661,58.7654063218,50.4589426615
877500,44.8038091359,66.8212957475,58.708844593,50.6280147455
878400,44.8849785624,66.3933482519,58.6295746362,50.4053049803
879300,44.7467310223,66.865546436,58.6834838041,50.5682654052
880200,44.7564334883,66.4798535316,59.1440544102,50.4920943833
881100,44.9543127623,66.2862203476,58.851785511,50.8087298949
882000,44.7982610534,66.340389987,58.7404731559,50.5866093142
882900,44.515072148,66.3880676269,58.8512903765,50.5379791508
883800,44.6343743006,66.2361173787,58.5938037763,50.4497956981
884700,44.6335773413,66.1717073771,58.801929393,50.4285582606
885600,44.3429108167,66.5350768209,58.4392814984,50.7626362419
886500,44.4571224204,66.2458448491,58.1383188106,50.3341232486
887400,43.9640693085,65.9068097819,57.8691239268,49.807520141
888300,43.4085724662,65.3999765427,57.3571034995,49.7770259181
889200,43.7353023297,65.2956505297,56.8732569869,49.1290840276
890100,42.8354351426,65.0140446824,56.7161542214,49.2221737623
891000,42.6172494028,64.1701414231,56.6556584166,48.5617149708
891900,41.5645542033,63.3409199558,55.7334758184,47.4405298341
892800,40.834782733,63.6558243095,55.4467898996,47.1689245027
893700,39.6263234029,62.7655199473,55.178102278,47.0711050995
894600,39.186381452,62.3823421125,54.7364901088,46.4247790477
895500,38.6394450444,62.079088093,54.3108120345,46.556769974
896400,37.9789382978,61.6769533033,54.9817769674,46.199314327
897300,36.850009691,61.1766285263,54.4211305944,46.1796789472
898200,36.2147840156,60.6934084114,53.5662458601,45.3345965019
899100,35.6292538685,60.4736593497,53.9415366675,45.581684831
900000,35.9057066619,60.5159765466,52.9751499745,45.2585333837
900900,35.5251504204,60.3451598544,53.3780195493,44.9271685937
901800,35.7406358595,60.1306655719,52.9447256376,45.4196319926
902700,35.6657603905,60.3249380119,53.6434066924,45.414126629
903600,35.7225365127,59.723659517,53.1364183302,44.8788340792
904500,35.3519238356,60.5415320909,53.1957572992,45.0871474312
905400,35.6465027872,60.0418296012,53.4592687785,45.0546650067
906300,36.2910604485,60.7069030642,53.6486250895,45.0964699448
907200,35.5088399574,60.1282244856,53.1991798763,45.0241238843
908100,35.7039236561,60.2478399339,53.4279586387,45.2204744749
909000,36.1264924451,60.1560016483,53.0527582161,45.28774376
909900,36.3427413823,61.0523698788,53.7397432135,45.1817417899
910800,36.295988215,60.4553113451,53.5028973684,45.094498597
911700,36.582951916,60.9535371926,53.3349886294,45.5326333736
912600,36.3640424509,60.7493000162,53.7445255411,46.0156693196
913500,36.9693792081,61.0857061924,53.8885435026,45.3227766109
914400,36.6626246699,60.9332631029,54.1064604195,45.7299573475
915300,36.8685104644,61.1244791188,53.9876536486,45.9467372655
916200,36.7421727194,61.2909766566,54.2275452538,46.1055172994
917100,36.9902437142,61.3768433837,54.4329037603,46.2919437019
918000,37.0515431815,61.3253822643,54.7814916713,46.4117840908
918900,37.1378394467,61.4298395672,54.1670158935,46.459547348
919800,36.9299438723,61.7419312899,54.5130616195,46.5823089624
920700,37.3637444904,61.30525271,54.7451163386,46.2414713793
921600,37.4918036122,61.6452485431,55.167546688,46.5686656362
922500,38.1209119335,61.9313556993,55.4133520958,46.8149665847
923400,37.4395255093,61.8160865243,54.7453581318,46.7355177901
924300,37.8594591507,61.9593891795,54.9660473852,46.7554419193
925200,37.5504298738,61.7078617783,54.7432482117,46.2678282631
926100,37.9021586595,61.986247837,54.7831395198,46.3626757558
927000,37.6559242627,61.9927675485,54.7869606127,46.4854318989
927900,37.4201845464,61.9273607401,55.1239582006,46.5403901622
928800,37.6812292681,61.9786987696,55.1488279978,46.5057825011
929700,37.6044198071,61.9525333897,54.6302444818,46.4488344678
930600,36.7541725866,61.6441106357,54.9523371396,46.37992476
931500,37.4284925159,61.801593337,54.3881173351,46.540510929
932400,37.4226450716,62.0374251589,54.7345274057,46.4096241059
933300,37.8081848367,62.0665752153,54.9286172523,46.7515845579
934200,37.7469487482,62.0968776987,55.1610194352,46.9141423331
935100,38.4614963584,62.6251271048,55.2429892449,46.9028118276
936000,38.1551110603,62.1379718161,55.6156598771,46.7007706146
936900,37.97487489,62.0600920209,55.3207136869,47.2826860607
937800,37.6991832383,62.0900553936,55.207860681,46.6789150786
938700,37.6877354631,62.2882129184,55.3711737611,46.9767376117
939600,37.83917875,62.0647917117,54.7218387586,46.8734133018
940500,38.371216298,62.7318465103,55.6706514826,47.5263801123
941400,38.3290463441,62.5399560789,55.7470729105,47.3498175593
942300,38.4717940198,63.1791439379,55.8636133134,47.7032174004
943200,38.7625508554,63.1450739064,55.4269721741,47.4069872955
944100,38.9805650741,63.4313560725,56.3744335026,48.200484091
945000,38.7989785281,63.1621357432,56.1331184914,47.8606551442
945900,38.9547974352,63.0156109559,56.0101961734,47.9514019573
946800,38.708725999,63.2042612122,56.4189367717,48.1125068809
947700,39.4225176817,63.2361450932,56.3843384372,48.2093713919
948600,39.5416618277,63.7478392618,56.7022220112,48.5037582999
949500,40.0468656912,64.0452584926,56.526140968,48.7014979099
950400,40.5173158952,64.3510359649,57.1108628687,48.7557526784
951300,41.1202447056,64.6096399605,57.3202305251,49.3612791894
952200,42.4793569425,65.0784163533,57.3729081602,49.4630864883
953100,42.5643348817,65.4695690794,58.0086812461,49.677710059
954000,43.2928742525,65.1655157802,58.1488884129,49.61732318
954900,43.9554182366,65.7197844331,58.0431974056,49.8075374366
955800,44.1667234665,65.8264272967,58.0172368162,49.7078439766
956700,44.2283892762,65.8214739135,58.1744087994,50.3441846588
957600,44.1442180864,65.9968139484,58.4315034097,50.2399404672
958500,43.7909305549,65.9821729461,58.0632997109,50.3036400225
959400,44.4225517858,66.1654696925,58.4527152995,49.8284461667
960300,44.5607561173,66.1972029486,58.2791781254,50.1873027888
961200,44.5465136304,66.3479169597,58.5064823143,50.0024000538
962100,44.9246093652,66.1616753203,58.4496659874,50.5048341682
963000,44.849027047,66.2020342199,58.281803484,50.4964760783
963900,44.8776042319,65.962041364,58.2352472332,50.4791581974
964800,44.3028110526,66.6441166914,58.6996484791,50.3037157569
965700,45.1945710995,66.2838646662,58.9174614885,50.4648692445
966600,44.9244553449,66.2920463004,58.5002411607,50.6429909342
967500,44.4657546504,65.9829781365,58.2410140363,50.3869066699
968400,44.5789258011,66.4874984582,58.3469914859,50.3076325356
969300,44.9298083746,66.3903975107,58.1757803548,50.4779646834
970200,45.0322429057,66.3584360159,59.0010989796,50.4351758186
971100,44.5273747416,65.9661954213,58.2565727964,50.7107363898
972000,44.7771146648,66.1057940833,58.5164882066,50.4360788043
972900,44.8339750572,66.0374498805,58.1477372385,49.7919788778
973800,44.2683658819,65.7032835427,58.1277313273,49.6649207959
974700,43.7630862835,66.0115520516,57.9599406125,49.5041416294
975600,43.7221848073,65.1613306362,57.1331473639,49.2952343525
976500,42.9143432631,64.7911727834,56.7814040591,48.7613294855
977400,42.9460859759,64.1666327443,56.654737339,48.4013532731
978300,41.7564736125,63.8605235876,55.3423790714,47.6546692616
979200,41.2787835061,63.1355379997,55.438290691,47.2660791178
980100,40.8295786204,62.8396221838,55.195570945,47.3245613736
981000,39.9620764247,62.4774860569,54.9030153813,46.8833093911
981900,39.3333700198,61.7661233373,54.9462975977,46.4280776504
982800,39.008743072,61.8333949132,54.2713578334,46.5159938492
983700,38.0149386375,61.4392157336,54.1639662736,45.6714134131
984600,36.8323705354,61.4550284827,53.8487029484,45.9336791473
985500,35.7141105352,60.3593224607,53.0725549167,45.2763641191
986400,36.0384096243,60.0046944505,53.0897692723,44.8188782205
987300,35.7363568231,60.0060141579,53.4390589132,45.0341170946
988200,35.5024124239,60.1874112577,53.2147037322,44.6576582695
989100,35.7456088005,60.0390795237,53.0496654339,44.9735064772
990000,35.0750502938,60.1589401323,53.1218652028,44.8981203853
990900,35.1754229237,59.8741337296,53.1153095646,44.969325941
991800,35.553182257,60.527850237,53.0968299701,44.7157655775
992700,35.9006450212,60.1277670535,53.4926342756,44.8253701342
993600,35.4066460209,59.9965807438,52.8309923156,44.5513595428
994500,35.9724645311,60.0085037442,53.037024085,45.1101756437
995400,36.5297505931,60.5381818944,53.6383081436,45.4042420288
996300,36.6316427393,60.6372173246,53.6156451345,45.6734221545
997200,35.9095331374,60.2701673048,53.4053248425,44.7211908696
998100,36.7320836159,60.9204505241,54.272143433,45.7548333011
999000,37.0240007981,60.638845933,53.9000439561,45.6523834275
999900,36.6965640059,60.4863178395,53.4245818939,45.6452725717
1000800,36.5433136021,60.8081807673,53.87689424,45.799566146
1001700,36.9996405351,61.1492754432,53.9700168294,45.7306771154
1002600,36.7200464592,61.0014089095,53.832099559,45.7477053974
1003500,37.3553843023,61.4047147286,54.4550204688,46.2104252627
1004400,37.2333619327,61.3951153409,54.6092686078,46.1987626996
1005300,37.3134965529,61.386669833,54.3320796693,46.0615973557
1006200,37.6043874577,61.4966219512,54.7685616235,46.4699236099
1007100,37.3662461138,61.755510351,54.3736808438,45.8993915567
1008000,37.994035836,61.8295494298,54.597851767,46.389324575
1008900,38.4803965085,61.9737714281,54.9791498776,46.9056746408
1009800,38.0733816432,62.3340409947,55.2457629086,46.5714853809
1010700,37.9209579121,61.8362577415,54.9543288125,46.5207597682
1011600,37.872882651,61.8147842613,55.2560996451,46.9813601282
1012500,38.2624012016,61.8594986109,54.7387329554,46.8347225318
1013400,37.8541423154,62.4834489945,54.665208307,46.7208804283
1014300,38.2155610659,61.9461511359,55.0987029876,46.5625665361
1015200,37.8254833837,62.2709692696,54.854648719,46.9431441477
1016100,38.1091219451,61.5794806676,54.7808975465,46.7487208186
1017000,37.821287941,61.7139441785,54.72909997,46.5881818547
1017900,37.8718418172,61.406139025,54.6329341013,46.5497314342
1018800,37.9937007921,62.2118686381,55.1311396548,47.1202772647
1019700,38.310020201,62.2779039013,55.4198018394,46.7136327294
1020600,37.5676427475,62.219230017,55.3117853564,46.8999592034
1021500,37.922454875,62.2256640923,55.2687399301,47.0111810558
1022400,38.0385795201,62.1447654871,54.93417502,46.8938495266
1023300,38.5232902841,62.5945464856,55.5570057179,47.2889002032
1024200,38.2776268417,62.0556754962,55.1602168204,47.1103881927
1025100,38.0434961506,62.2523583816,55.7449168032,47.2263764849
1026000,38.3717352538,61.8573510234,55.1074928355,46.9147720985
1026900,38.7835386292,62.7526829345,55.8790764414,47.5749896195
1027800,38.8256693595,62.9258998735,55.9890634816,47.49765103
1028700,39.2439321174,63.0158684905,55.9794410714,47.8590905205
1029600,38.9262523096,62.3523033226,55.9221095764,47.2486791789
1030500,38.9416893834,63.4569732493,56.4336271001,48.1113667128
1031400,39.28124507,63.0603395468,56.0434591861,48.2005224094
1032300,39.6383624565,63.2620391044,56.2478402028,48.3851053831
1033200,39.7021272134,63.3086797552,56.2849108503,47.89403078
1034100,39.7708908924,63.4909647807,56.9703425406,48.2303708094
1035000,40.1480669616,63.8506526867,56.9016296092,48.7213216246
1035900,40.4791090506,63.8283707627,56.8288967804,48.4023396684
1036800,40.8952805145,64.0618894153,57.27199514,49.0534842247
1037700,41.3737917789,64.5409628773,57.603060566,49.3238210419
1038600,42.4050900488,64.7296464141,57.4581754261,49.7436105171
1039500,42.8694019758,64.9534517332,57.8206272495,49.7414643378
1040400,43.3019719653,65.3827350732,57.9202102505,49.6569326579
1041300,43.7708626738,65.6698885177,57.8722706638,49.7286645465
1042200,44.205998019,65.7651264118,58.0633574739,50.1267031481
1043100,44.6389969495,65.85926824,57.8930520895,49.9257089871
1044000,44.9561720278,66.0006263056,58.5588299356,50.7105768222
1044900,44.9601417091,65.9290720139,58.9296641088,50.2459669376
1045800,44.8354521324,66.2368416314,58.7503230036,50.3879770852
1046700,44.6815009556,66.3785742003,58.5044542128,50.2416766059
1047600,45.4068934211,66.3313926668,58.6903663027,50.4139672937
1048500,45.3392161071,66.7017592294,58.328819984,50.5834557489
1049400,45.2218668527,66.3626168158,58.5096802857,50.3191473574
1050300,45.5416792845,66.19410851,58.6808684809,50.4424650306
1051200,45.2517705746,66.5889492707,58.5035862817,50.6696795999
1052100,45.2484698704,66.8188924589,58.6988599048,50.8444802691
1053000,45.3800579153,66.5632416596,58.6453412993,50.7458892174
1053900,45.143885665,66.2742906762,58.4754948358,50.7533693685
1054800,45.5590387183,66.1813306325,58.6981970875,50.9458347881
1055700,45.3791446355,66.5608225885,58.6179825368,50.7047241987
1056600,45.3450161239,66.500999144,58.6121887843,50.5830372387
1057500,44.7515881908,66.2569869091,58.0107677052,50.00120795
1058400,44.7927253023,65.8934970835,58.1835306186,49.9807774107
1059300,45.0779013773,66.3264250851,58.3021217401,50.1851257173
1060200,44.4397524115,65.7810595871,57.6755930007,50.2792261071
1061100,44.1473018145,65.6232058503,57.7046747756,49.5730792121
1062000,43.7670525791,65.0739733166,57.6216694352,49.1257706966
1062900,43.6680484492,64.6064729365,56.7941549072,48.271218228
1063800,43.1262380408,64.4555696852,56.8485358873,48.7246557821
1064700,42.0008290975,63.4791517889,55.7563237665,47.7335905442
1065600,41.7860109625,63.7281980002,55.5069171571,47.7816205358
1066500,41.3122967058,63.0154795569,55.5277904446,46.9142658956
1067400,40.6953270346,62.8399839175,55.2254386969,46.6972583992
1068300,40.1624322918,62.4638261702,54.913992186,46.9792784667
1069200,39.2485800689,61.8702940552,54.7638030535,46.4842728236
1070100,38.4277178074,61.6558991478,54.0884335749,46.269672884
1071000,37.8847893115,61.4866279182,53.9316109767,45.8934679047
1071900,37.2318670447,61.0184938786,53.9988678454,45.6516291332
1072800,36.004627242,60.6647135693,53.1118120563,45.2328523522
1073700,35.9034267829,60.7356763691,53.7623361438,45.6362567734
1074600,35.8509345786,60.2895554317,53.5572214461,44.958394865
1075500,35.8395326498,60.4749405733,53.619508468,45.3996665019
1076400,35.6669104228,60.1053815455,53.4333474971,44.9739280132
1077300,36.1105139387,60.1231489718,53.4606325346,45.3121217863
1078200,35.7317688247,60.2857074883,53.4495247853,45.3718209662
1079100,36.1383504323,60.4495430516,53.4225752905,45.2122994246
1080000,35.894809124,60.2167168575,52.9550335619,44.7039367856
1080900,36.2047628746,60.1827236903,53.4395079256,45.3454240165
1081800,36.2204890321,60.8579523479,53.6744060244,45.3139904286
1082700,36.8692817014,60.5735714686,53.6618255364,46.0592872862
1083600,36.3649588546,60.2895910593,53.5698236487,45.2492877418
1084500,36.8141669993,60.5656611705,53.9113148376,45.8401802669
1085400,36.6531770773,60.8540951096,53.5642728285,45.4163426696
1086300,36.8787303775,60.7164942442,53.7009726702,45.6279728444
1087200,37.1012828924,60.9116776893,53.8057415923,45.6438102548
1088100,37.0520240216,61.1431528117,54.3827481336,46.084616959
1089000,37.2118926448,61.2516097558,53.9471185715,45.6679537404
1089900,37.188949138,61.3207700823,53.957763751,46.2484282168
1090800,37.6933097128,61.4243391876,54.4271791658,46.1617584484
1091700,37.4521863361,61.5230906947,54.2249483382,46.0654572046
1092600,37.6142434528,61.7950354612,54.3888204414,46.2606154361
1093500,37.3000706257,61.5323808872,54.2326351854,46.4500900385
1094400,37.7382432404,61.4029700514,54.7550030372,46.2502282834
1095300,37.9817390801,61.9559202251,54.8874815236,46.4027103347
1096200,37.8357771786,61.7176973016,54.9136958887,46.7160487219
1097100,38.3378808677,61.9246309101,54.5459630308,46.8068236997
1098000,38.0118502192,61.377896556,54.7705227752,46.4035436842
1098900,38.1036378473,62.0946336154,55.0182676052,46.8887713834
1099800,38.1560655629,62.3438403984,54.6756846283,46.4393621344
1100700,38.1292540612,61.9529262256,54.7998226993,46.5091790941
1101600,38.6134063877,62.3961437055,55.1484160597,47.2617571131
1102500,38.0488116011,61.8567443457,55.1378408444,46.3925292918
1103400,37.8881219845,62.2335755389,54.6735435837,46.5882888857
1104300,38.2540589346,61.8155735254,54.7548993647,46.7761485551
1105200,38.2101946348,61.7879483184,54.6296772305,46.4346921901
1106100,38.0446062196,62.392630511,55.1047797755,46.4397167244
1107000,37.80474289,62.1311134003,55.1290285217,46.8307562959
1107900,38.8675318883,62.2802222802,55.288550718,47.163957423
1108800,38.8006077361,62.4855265807,54.8713553216,47.3915422606
1109700,38.3326794613,62.7675503073,55.5570242434,47.5862441611
1110600,38.5356234045,62.5055669163,55.4482822359,47.253522819
1111500,38.4148059576,62.6951969226,55.4608896265,47.4172508504
1112400,38.5110941353,62.599229474,55.3433293882,47.2392270443
1113300,39.0324200972,62.832344078,56.0560068544,47.5801511299
1114200,38.8511671801,63.1358147798,55.9973156633,47.6105911469
1115100,39.2451737641,63.265474491,56.3531485927,47.8094144069
1116000,39.1496272027,62.7790012849,56.1046747926,47.9897408411
1116900,39.2553820137,63.3186432036,55.8345915179,48.176462999
1117800,39.8812738037,63.2409839764,56.5919429542,47.8392080054
1118700,39.4634300219,63.5768715488,56.4727250859,48.6385588593
1119600,40.2483892005,63.7750623015,56.3170586803,48.4283057903
1120500,40.0444190416,64.1215328485,56.8451899005,48.4596588342
1121400,40.2881941864,64.1980088291,56.7048699033,48.7238956292
1122300,40.3022593617,64.3110377697,56.9125566414,48.9685697036
1123200,40.8275822,64.2431846511,57.2324882244,48.5783220871
1124100,41.4750074052,64.8015504952,57.8072327429,49.1344739175
1125000,42.0687106771,64.8582077083,57.0617223462,49.4892320767
1125900,42.5085566946,64.9826787604,57.5476878444,49.5865742525
1126800,43.354710172,65.3181587841,58.1242391583,50.0752885177
1127700,43.8858702186,65.4852612077,58.1975612066,49.7211325826
1128600,44.0154747242,65.551481843,58.3424200109,49.986264502
1129500,44.7183209248,66.0743312326,57.8645038516,50.6082769082
1130400,45.1108338607,66.0997874144,58.1685177017,50.1483320656
1131300,44.9564775783,66.4191296664,58.3569700242,50.2676547788
1132200,45.1777159302,66.1819469653,58.2702862788,50.4064838204
1133100,44.9179365442,66.0308951786,58.8065625232,50.2066697338
1134000,44.8251731484,66.2537030614,58.3044752243,49.9255668699
1134900,45.4623598268,66.4700717951,58.3819240878,50.3948106855
1135800,45.1225895567,66.5717452268,58.7168708139,50.5189367779
1136700,45.2492222907,66.14377581,58.7226034407,50.4565951989
1137600,45.3587969406,66.6434443235,58.4963796057,50.8587261158
1138500,45.4911355305,66.2174872216,59.1194074137,50.5114036448
1139400,45.3757411334,66.0367171878,58.5131506317,50.586769188
1140300,45.300015828,66.6728106689,58.5202530611,50.661805004
1141200,45.1189469022,66.7949233985,58.7061458747,50.6333983495
1142100,45.6127480444,66.1585083634,58.2560320947,50.5337243843
1143000,45.5357199463,66.5487867661,58.7955977701,50.816373086
1143900,45.2745860205,66.4683751761,58.5635103801,50.608241565
1144800,45.5329770511,66.2727130279,58.4006487727,50.2654285719
1145700,45.1589988252,66.1773851816,58.3492871424,50.5080306467
1146600,44.6948347495,65.7091587688,58.1136157049,49.9180661598
1147500,44.4445989272,65.4850992402,57.667862087,49.6677211783
1148400,44.6185064839,65.4024915913,57.5868783219,49.1963025489
1149300,43.9818140959,65.2739581863,57.0440111962,49.2899667479
1150200,43.3594789714,64.4113755923,56.4696576905,48.3887660112
1151100,42.8622515431,63.7953225671,55.8963821102,47.9803663933
1152000,42.0583494592,63.0445843496,55.6123341265,47.4039256683
1152900,41.8598264299,63.2747549293,55.2305048175,47.0666210537
1153800,41.7441540843,63.0655739639,55.2058813854,46.8074857016
1154700,40.963034915,62.7669733622,54.9668366555,46.7159413519
1155600,40.0533757278,61.8412328656,54.9636020036,46.3037374103
1156500,39.3814926178,61.9059226851,54.137256296,46.2921122954
1157400,38.9971743341,61.7304587354,54.4561797171,46.0394704287
1158300,38.4329291299,60.8053590982,53.7744744401,45.5441444291
1159200,36.9983916951,60.436531288,53.6105483763,45.1517767697
1160100,36.3574674874,60.3497263787,53.1492756455,44.9497641773
1161000,36.2998247738,60.1952655412,53.3864171648,44.8322717831
1161900,36.7231127335,60.6876654921,53.1358489696,45.0229980241
1162800,35.9727109066,60.4421847902,53.0664031689,44.7429038456
1163700,36.5031886188,60.4167365989,53.5314156034,44.6978782147
1164600,36.227014606,60.0138941121,53.3339543766,45.1270482071
1165500,36.3371901242,60.4116909498,53.5382872472,44.9863957144
1166400,35.6351197718,60.0542880779,52.6189055894,44.7112188953
1167300,36.0573130469,60.4628762814,52.8792928633,45.17787022
1168200,36.7058274437,60.4928168657,53.4722616314,45.2841113561
1169100,36.7341311675,60.3994403663,53.8150020199,45.394176792
1170000,36.391698253,60.1984820764,53.7561047938,45.147253384
1170900,36.8967197529,60.9209601891,53.5315082368,45.5507543151
1171800,36.9877193217,60.5985460882,53.7739449104,45.6807931868
1172700,36.7994725696,60.807999323,53.5386561856,45.7015202045
1173600,37.3265028368,60.8412643427,53.7198640967,45.5477772209
1174500,37.2595434018,60.6828116904,53.9471255658,45.4677501822
1175400,37.0713068357,60.9458867344,54.3528192299,46.1060076084
1176300,37.499620615,61.461332185,54.0741234591,46.0215465056
1177200,37.9175257147,61.4686311973,54.165999508,46.078342814
1178100,37.916510725,61.5917992689,54.4823469907,46.0633958534
1179000,37.7860017749,61.3390044175,54.4035417271,46.1305966191
1179900,37.5364644811,61.6502341398,54.5442303519,46.0571645408
1180800,38.3378919794,61.4990221415,54.6842363579,46.1792113037
1181700,37.9389747998,61.8398185621,54.7260779087,46.7549078799
1182600,38.0604359385,61.8580705589,54.7596748477,46.4600064641
1183500,38.4264219482,62.0761730097,54.5666133046,46.5143843893
1184400,38.4728429349,61.7341219061,54.5986334524,46.3134580259
1185300,38.7920337265,62.039093591,54.7445858587,46.7222476666
1186200,38.7487975544,61.9214635982,55.0117340875,46.4756899053
1187100,38.3336237941,61.9506065318,54.9464839715,46.794340948
1188000,38.5559796974,62.0638581873,54.5879285769,46.7036154577
1188900,38.3234812828,61.6829856524,54.9284824895,46.4869743906
1189800,38.0591716916,61.7026912609,54.5025161178,45.9786376336
1190700,38.0822817388,61.6709069132,54.5217496348,46.5330375014
1191600,37.9934782524,61.7716263095,54.7126862627,46.2516942807
1192500,38.3385203473,62.0120393731,54.8565252792,46.8228624969
1193400,38.0027982708,62.003568197,54.9004228119,46.7267216063
1194300,38.516046509,62.1034498946,54.7054989769,46.7258430303
1195200,38.3148650975,61.9547732579,54.9752590088,47.028921706
1196100,39.0209550431,62.1473216701,55.3566454867,47.2008798219
1197000,38.6318117752,62.4703993224,55.26540416,46.8051319309
1197900,38.9339034068,62.4858342238,55.0624932269,47.5193679598
1198800,38.5857967579,62.3357760424,55.7095042362,46.9441054913
1199700,38.6998416674,62.4635283372,55.4354443036,47.4608829842
1200600,38.4109488584,62.2821434624,55.7191958494,47.4329022609
1201500,39.1785300327,62.9282114817,55.8431335487,47.5923653798
1202400,39.3336357403,62.7390564041,55.9251703186,47.4720054529
1203300,39.2297763541,62.9548104959,55.9378762169,48.0896166499
1204200,39.2048555836,63.4665669639,56.230641395,47.9156371684
1205100,39.8480381231,63.5325718107,56.2064592249,48.1684729145
1206000,39.481560018,63.0716151407,56.4264678073,47.8693992045
1206900,40.1097892775,63.7059295103,56.3472580512,48.4449511776
1207800,39.9282565021,63.8429480984,56.7623658467,48.4781011331
1208700,40.4155622272,63.8835010036,57.0130659603,48.6797256363
1209600,40.961418838,64.0349965113,56.8508286558,49.1821635565
