Node,C92ICY6VWN,CBDWGRJVVL,CAKIJ91SJ7,C9EQAVY4YU
408600,39.0153388869,62.2140267013,55.2769634354,46.7996290936
409500,39.3084711744,62.1048669759,55.4367910948,47.2309113863
410400,39.5782382092,62.3055950463,55.6149807049,47.5071332321
411300,39.3441011895,62.3310504928,55.7598232567,47.3539763177
412200,38.7127899784,62.098732434,55.2806025384,47.4328756037
413100,38.524780791,61.9130790465,55.1723856824,47.2797668836
414000,38.9119618096,61.9979461608,55.321714617,47.1199491377
414900,39.2601257686,62.5307507654,55.3879426755,47.3049351921
415800,39.2123308544,62.6432481506,55.662728439,47.4403458047
416700,39.6032443848,62.322256198,55.9078397745,47.4954315778
417600,39.7588130087,61.9264792598,56.0141334827,47.7706895385
418500,39.5243695955,62.8752295734,56.5302908464,47.599943789
419400,39.8677844203,62.6968608059,56.0620489123,47.7280713918
420300,39.7203194269,62.8340167334,56.1157684904,47.4992515573
421200,39.9148667597,62.4499511755,55.846111727,47.7757495296
422100,40.3846431014,62.9099253207,56.5474363863,48.3491247091
423000,40.2629816996,63.3521972311,56.641259295,48.3512255575
423900,40.8682301164,63.2467666027,56.8006722742,49.0797596168
424800,40.4538596371,63.3522641263,56.8961155021,48.5481526989
425700,41.2077551756,63.8364938794,56.7423905569,48.5644892033
426600,41.5879539689,63.791642929,57.015019283,48.9151888885
427500,42.1665710516,64.0327185037,56.8047109832,48.8035021412
428400,42.7444731618,64.3536640283,56.7942563156,48.9225759667
429300,43.4575329525,64.5243059655,57.2213928051,49.5478075136
430200,43.9074511274,64.8011424097,57.7389419372,49.5829038081
431100,45.097708985,64.9536676375,57.9308169992,49.8066326319
432000,45.3862814522,65.5476143656,58.2495902806,49.9998644815
432900,45.8033986666,65.6122195179,58.4458527598,50.1587812502
433800,45.6771574818,65.6198659231,58.3175910098,50.3883638233
434700,45.8233806347,66.1642340699,58.9872915059,50.2968533565
435600,46.4770315918,65.9886980301,58.782061266,50.7006251287
436500,45.927808834,66.2249575628,59.1620677443,50.8262526324
437400,46.2842599428,66.1740118691,58.9063687496,50.9492868544
438300,46.4886172711,66.185983365,59.1580532237,50.5595879712
439200,45.9472448156,66.3943860134,59.3222486369,50.7147227402
440100,46.6404838783,66.7482559706,59.0430289187,50.9493083019
441000,45.9750442019,66.7581172533,59.3716182293,50.8371861164
441900,46.3701526531,66.5685424688,58.9889133149,50.7742148605
442800,46.4313734856,66.5749850739,59.3882590062,50.8432055809
443700,46.789863108,66.6323015802,59.059614082,51.0256800431
444600,46.448326491,66.8547419847,59.1729978247,51.600960934
445500,46.6048846615,66.6847334083,59.3693649759,51.1449741329
446400,46.2060257094,66.9947452148,59.1823526156,51.0630521881
447300,46.4810095719,66.9529855577,59.3931078321,50.966213527
448200,46.4474522157,66.6387401159,59.1219801244,51.2628483348
449100,46.8632958832,66.5107233064,59.551370376,50.840124367
450000,46.3174750959,66.7892747754,59.4181464835,50.7318640723
450900,46.5546661399,66.7495272873,59.5256525058,50.5567979926
451800,46.3123724995,66.7492769054,59.2402636159,51.0621989111
452700,46.2411743613,66.731458781,59.1897365657,51.0457357536
453600,45.9839757653,66.3341397548,58.3421318291,50.9311378646
454500,45.5430194571,66.0710147637,58.8477016465,50.4827681856
455400,45.2781891973,65.5550758813,58.3697424782,50.0702855299
456300,44.8470876585,65.1940327766,57.6794474923,50.1789563054
457200,43.4084816841,64.8309166913,57.6898279869,49.7744466815
458100,42.6309469554,64.2685723425,56.9497764099,49.2236572673
459000,41.5244150169,63.6894997212,56.4541149059,48.5412516291
459900,40.1641429897,62.8410295605,56.0019795246,47.6331651419
460800,39.6837759968,62.6265778231,55.4923156846,47.6857009225
461700,38.1334591887,61.6717435531,55.1769174923,46.8502070666
462600,38.2430927994,61.733397688,55.0186343122,47.069697161
463500,38.1558345989,61.2955657889,54.9658315321,46.385167165
464400,38.1383373895,61.3553591154,54.6114310836,46.7008487455
465300,37.7038111791,60.56617895,54.6563249398,46.1533118213
466200,37.4478378988,60.8617401141,54.0422250723,46.1322419315
467100,37.3157625522,60.7222255276,54.5510417784,45.7410625703
468000,36.2685856912,60.3725094734,53.7127356785,45.4640119601
468900,37.0543312624,60.5596594727,53.9208384046,45.7022671857
469800,37.1169776488,60.1943305063,53.7187600462,45.5251017522
470700,37.0553506121,60.362020027,53.6980363253,45.3756817259
471600,37.1880109679,60.3492789316,53.7920834778,45.571146478
472500,37.0824090408,60.335057921,53.5287049348,45.7011592406
473400,37.6929462404,60.0309386111,53.8307202587,45.6287951382
474300,37.6075839832,60.7393344889,54.2980661728,45.8381022718
475200,37.1614013113,60.1607045058,53.277901815,45.6388691482
476100,37.691385698,60.6655550324,54.0918307569,45.4455836007
477000,37.6162379842,60.6360814409,54.4946130433,45.8354257219
477900,37.9786967977,60.5283204471,54.6119443585,46.406328762
478800,37.6640186536,60.8115193592,54.2304754537,45.5891672093
479700,37.9676022092,61.4065607268,54.810260141,46.4839602183
480600,37.8199586861,61.2394428926,54.5590302893,46.5199968728
481500,38.1726055078,60.9352546996,54.609919339,46.3138138312
482400,38.3830909054,61.2063482431,54.6810744846,46.7290984022
483300,38.646548443,61.6564116716,54.8790901577,46.5571357462
484200,38.5201315157,61.6439665807,54.8476166814,46.6338152835
485100,38.7742458008,61.6132744481,55.1469141529,46.5869615524
486000,38.852223831,62.0602689395,55.6076655452,47.1254443634
486900,38.783964631,61.7784470673,55.3396140242,47.3114103673
487800,39.0191384078,61.4783801357,55.570638205,47.0282558057
488700,39.1392859669,62.0143097804,55.3486404392,47.1173864316
489600,38.7931264298,61.8686056073,55.1953231834,47.2408748984
490500,39.2634537522,62.2763948333,55.361988213,47.4753816292
491400,39.1162768958,61.8527119019,55.3660636298,47.0795182153
492300,38.8312009124,61.7331029083,55.9203249909,47.1671998393
493200,38.8170738883,61.6045051079,55.5502804072,47.1811331697
494100,39.3817878365,62.1803524692,55.4618442181,47.4791306084
495000,39.2562153825,62.0691777168,55.7746078635,47.3657326434
495900,38.7883083452,62.1602070064,55.234996466,47.0555309555
496800,39.3228639375,62.1838855274,55.9193596648,47.4462199411
497700,39.0297916515,61.9447830227,55.1119903376,47.5226354791
498600,39.2797198352,62.4969348418,55.4684429877,47.7025936876
499500,39.3333118099,62.2174183154,55.6262104618,47.3349762006
500400,39.1053241726,62.3419765631,55.810906573,47.6189808304
501300,39.2455264629,62.4651873238,55.6113399786,47.6510392026
502200,38.8585849899,62.1129505821,55.974163877,47.4078791096
503100,39.734733022,63.009157241,56.1135683331,47.7671435283
504000,39.3678026246,62.715802647,55.4262175983,47.5087229879
504900,39.7999151773,62.3062120285,55.754455941,48.1884367671
505800,39.897410095,63.0542734754,56.304047577,47.815327651
506700,39.7913460967,62.6013256728,55.9218478547,47.9917810294
507600,39.7583083343,62.3066342587,56.25521449,47.8008139424
508500,40.3804064371,63.2536128669,56.5212381687,48.2574908349
509400,40.0396869185,63.1981589873,56.7031393773,47.8730060157
510300,40.0177696413,63.4660306187,56.3698282142,48.9635933872
511200,40.0787628203,63.4067157943,56.6496126316,48.4591619564
512100,40.0950531933,63.4521515988,56.4034256983,48.3692917907
513000,40.9582455772,63.9201695595,56.4537092317,48.3878289319
513900,41.7446683421,63.9989636972,56.989525209,48.743942629
514800,41.8059922562,64.4822675557,56.9459934358,48.4960137077
515700,42.8074266719,64.4892049891,56.7545317466,49.0970739519
516600,43.3122392094,64.8700256939,57.2916016439,49.0605682318
517500,43.6794266086,64.6279334457,57.4165628451,49.3026931292
518400,44.3323251395,64.8069900063,57.5430732411,49.4799195844
519300,45.2483439449,65.5774679232,58.523110572,49.9509564402
520200,44.8813819209,66.138383168,58.4601607112,49.954538752
521100,45.0040508001,65.7752732999,58.5669075407,49.9651250152
522000,45.4161063174,66.3159598495,58.6525588319,50.2658253196
522900,45.986739493,66.406873751,58.5259198083,50.9512150323
523800,45.4553318062,66.8602080254,59.0113785442,50.4813042794
524700,45.9474785651,66.3134051746,59.1091103355,50.7293840773
525600,46.4058654663,66.9320564832,59.2773299546,51.2790368712
526500,45.9192458305,66.4508257262,59.3210798411,50.8444957288
527400,46.1986882926,66.6175517264,58.9409808269,50.8819169384
528300,46.001588871,66.284849643,58.7981198278,50.9565875608
529200,46.1692636757,66.627735228,59.1443971754,51.0815143654
530100,46.2849076595,66.5585270403,59.381246724,50.9444273849
531000,46.361672818,66.6381751122,59.0544027887,50.8977142201
531900,46.5934869889,67.1126080208,59.4937142231,51.3210968326
532800,46.4528993889,67.1040074544,59.6369359979,50.9469714323
533700,46.4802497935,66.7073267894,59.3781210423,51.0541626046
534600,46.2355516512,67.1246511237,59.6438889466,51.0237313194
535500,46.3586356026,66.897485331,59.4866566218,51.1427044535
536400,46.6488134033,67.2107438383,59.5018843313,51.254282347
537300,46.5548096886,67.2864877803,59.4535206151,51.4738943934
538200,46.2251423174,66.5954664216,59.6562752299,51.3842199913
539100,46.5550578418,66.8848599198,59.2643180079,50.8643748943
540000,46.0627701796,66.5279838606,59.3373800923,51.0763288044
540900,45.764137807,66.0790401217,59.0344155566,50.9045435387
541800,45.4073222593,65.7082632331,58.7494694405,50.5407739756
542700,44.9157874399,65.7393075026,58.785554835,50.0410824914
543600,44.078966076,65.0703733701,57.8537052357,49.7766503403
544500,43.1034889803,65.0197638465,57.8497071153,49.5061367609
545400,42.3816612078,64.055976026,56.9294103253,48.9465915595
546300,41.4481626844,63.5184591387,56.6263035574,48.6233043334
547200,40.1467368303,62.7635454424,56.092716188,47.9368146781
548100,39.3692868659,62.8398612664,55.8828816557,48.042033839
549000,38.0559345073,61.8512974153,55.6300513783,47.1846819878
549900,38.313460888,61.7032735444,55.481823655,47.0626620306
550800,37.9036417208,61.7964755256,55.3933614469,47.2180033515
551700,37.884416023,61.5679741066,55.1708626415,46.8730975016
552600,37.6570702157,61.7859786664,54.9589228183,46.6517197337
553500,37.2541194672,61.093058209,54.820038306,46.0840442453
554400,37.1754468813,61.1877190456,54.7586777888,46.0781239827
555300,37.8953700394,61.058100527,54.5623542838,46.5115776808
556200,37.1448309706,60.8033637044,54.0872955519,46.0551091465
557100,37.6025139839,60.9807341029,54.5194638862,46.1396911057
558000,37.2865147623,60.5427866848,53.9729533906,45.891515599
558900,37.5009118462,60.9322786363,54.5437287846,46.026230969
559800,37.5298758292,60.734586432,54.0087804631,46.1019830999
560700,37.7771374728,60.9877213299,54.2276569091,46.0206182264
561600,36.8273277178,60.1186967049,53.7320277227,45.7179873823
562500,37.2293174258,60.9775812281,54.1323944291,46.0789847992
563400,37.8055692575,61.162576078,54.6041606858,45.6236626524
564300,37.8857270552,61.2988144231,54.4928239763,46.1899125569
565200,37.7334599481,61.0941035487,54.3858384744,45.9707537581
566100,38.243039246,61.3129664769,54.828386779,46.485546752
567000,38.1324446461,61.5321899185,54.919580328,46.3104223984
567900,38.0228023807,61.3393991157,55.1378194711,46.2964066267
568800,38.2062986878,61.444473927,54.7937541189,46.7875056458
569700,38.0597481983,61.4315855302,55.1518530604,46.9183231482
570600,38.0806210838,61.5436349952,55.3105501564,46.8613987339
571500,38.3003041793,61.79704225,55.285447151,47.1628536054
572400,38.7252385988,61.8085294237,55.7151042432,47.1605891229
573300,39.0098681251,62.6157827997,55.583855917,47.3960285997
574200,38.934289888,62.0484959186,55.4414559765,47.4433168785
575100,39.055242238,61.919026598,55.5237575072,47.1966663715
576000,39.1494741692,62.3220233981,55.6785078798,47.7082377697
576900,38.8352324378,62.6116702781,55.9159903038,47.1138009966
577800,38.6824310425,62.1689045272,56.086170619,47.3740175836
578700,38.9066373804,62.5629085638,55.7622967171,47.3336762469
579600,39.1000017987,62.1553043931,55.6836955106,47.6137695557
580500,38.9851096129,62.5749560926,55.8655690016,47.4317565371
581400,38.9427772549,62.1973298856,55.7286882991,47.2280960063
582300,38.9964350406,62.3130417943,55.7297093202,47.5538477809
583200,39.4480403163,62.3329943743,56.5068113773,47.5712097334
584100,39.0434337298,62.7902716537,56.126462488,47.4588527147
585000,38.5659053811,62.4509551461,55.5684399709,47.0784294039
585900,38.5739792161,62.489515224,55.6756603684,47.6259436725
586800,38.8204444418,62.377390397,55.8354457463,47.8115545839
587700,38.5747538619,62.4340805462,56.218229117,47.6548527992
588600,38.8701747509,62.4840929091,56.221074405,47.6508215373
589500,39.1247212646,62.6663518713,56.4611241419,47.7373235215
590400,38.8160361988,62.6242071517,56.0376745529,47.6573466664
591300,39.0134908559,62.8155055714,56.2888430559,47.8389023507
592200,38.6734979898,62.6254867574,56.3712574512,48.2208888181
593100,39.3102071244,62.7220155025,56.3434378508,48.1110273407
594000,38.9048979441,62.6903373445,56.376851923,48.1360066659
594900,39.4342279791,62.5808311815,56.9331148618,48.5886604251
595800,39.6265915941,63.1225584248,56.8118522764,48.5353415469
596700,39.8249874128,63.4289919107,57.0074777198,48.6604025866
597600,39.2399455683,62.6222841872,56.7460936073,48.5077390438
598500,40.0139320701,63.483546998,57.2516176913,48.7665905927
599400,40.2041410746,63.4291681984,56.7962467151,48.7892514389
600300,40.5478461997,63.4960971203,56.8886777979,48.8075381592
601200,41.1170268694,63.661445716,57.0271629057,49.2330610188
602100,41.5624511878,64.1994649798,57.7302647306,49.4634974106
603000,42.551235736,64.2089361109,57.4463254541,49.4252113648
603900,43.0505361084,64.8269106791,58.0301462717,49.8413617804
604800,43.8452570149,64.986905882,57.9527868152,49.7915099367
605700,44.13661334,65.0891299713,58.1385286732,50.1083643058
606600,44.4231870213,65.5976416866,57.9798595555,50.3209123053
607500,44.4681369926,65.6120554062,58.2092922186,50.293561512
608400,44.8420329294,66.3632026323,58.9483434156,50.6978556383
609300,44.6725499707,66.0411061587,58.8792142113,50.4869264207
610200,45.207387539,65.9489325353,59.2987139997,50.4788636368
611100,45.128042989,66.1951917651,58.689086725,50.7308924759
612000,45.3277066996,66.4951833799,59.0394124478,50.8890619203
612900,45.413887277,66.4231497977,59.3157041191,50.8424277277
613800,45.8430021029,66.3811667724,59.2474474884,50.7595858513
614700,45.6750606524,66.1227026298,59.0407623857,50.7730145352
615600,45.715710046,66.5709531959,59.3748549996,50.9757910316
616500,45.6096007727,66.6062745283,59.5345094245,51.4294254436
617400,45.29067568,66.3313244042,59.1904973485,51.2932899652
618300,45.8396255538,66.4600511719,59.3611936384,51.101857948
619200,45.9667159924,66.7463207036,59.7399724372,51.3033262584
620100,46.0324872196,67.1809313862,59.6103461464,51.4914715681
621000,45.6804153084,66.7266876601,59.6418110797,51.3289003069
621900,45.4566443367,67.1449974832,59.8407554491,51.0511718365
622800,45.6767775854,66.8572219815,59.5431622742,51.4750057222
623700,45.5146521834,66.9577575515,59.6334128074,51.3724093868
624600,45.8007545765,66.6405986407,59.5835313414,51.640111897
625500,45.4798807046,66.5758374317,59.8564187134,51.2010211537
626400,45.0667817211,66.3198344092,59.0964196874,50.986869561
627300,45.0201781836,65.9863524995,58.5832342104,50.9065640735
628200,44.9865438685,65.8323812001,58.2653326391,50.3277404465
629100,44.6879512009,65.7897629177,58.5027455724,50.1173835985
630000,43.5165474694,64.9766510569,58.2763638805,49.9635647087
630900,42.6153060861,64.7515184735,57.3036158587,49.4203321055
631800,41.7225284182,64.1054620432,57.2172530639,49.4362112555
632700,40.7905357059,63.3356898072,56.7847666852,47.917075434
633600,40.0512364438,62.6174411569,55.924575665,47.7732416292
634500,39.180237288,62.2216121803,55.7981355244,47.2074164143
635400,38.1674260442,62.1228008959,55.3768123107,47.3422091009
636300,36.9387223516,61.0615537817,54.8669206145,46.3308248187
637200,37.1508729414,61.5850284568,54.8516981505,46.499329218
638100,36.8974652413,60.6483395731,54.9148570921,46.6325619989
639000,36.3052158372,61.0092580244,54.9692601804,46.314669285
639900,36.1762951437,60.4994837841,54.2813780448,46.521795636
640800,35.9290432275,60.5407961728,53.9618132576,46.0800080985
641700,36.4939451768,60.562169227,54.6784440333,46.0655582217
642600,35.8536875207,60.0450453502,53.7852171174,45.9287110981
643500,35.995065,60.0176392905,53.8337119613,45.8843118209
644400,36.3289816649,60.1958948033,54.2750496285,45.7023403181
645300,36.4997041368,60.2038328033,54.0080802824,45.9178460791
646200,36.6119390273,60.5372410134,54.0746788749,45.8462741535
647100,36.6595295041,60.5695814529,53.8245641149,45.6591060187
648000,36.0958913107,60.1113438324,53.5588933618,45.4115445479
648900,36.616731688,60.1264513661,54.1113229877,45.9569022037
649800,36.7824303915,60.5486632392,54.5725316721,46.1316709331
650700,37.341473396,60.6476094737,54.6505077609,46.2460312256
651600,36.4094210918,60.2208018245,54.0845424079,45.5830613653
652500,36.5925770654,60.9425416158,54.663885643,46.4505404124
653400,36.8716039122,60.9756218678,54.6207251238,46.195850959
654300,36.8142234983,60.5039223377,54.7230039479,46.6686047721
655200,37.0672210847,61.1935896545,54.5826910412,46.4622571918
656100,37.3691366908,61.1846969765,55.1102022375,46.3470469877
657000,37.2195486266,60.9880734033,54.3856189226,46.543180362
657900,37.3828330094,60.8731424555,55.2306747622,46.8076028229
658800,37.4072066537,61.4386182999,55.0934068669,47.0183800924
659700,37.5031524216,61.6815416848,55.0840631822,46.7623030888
660600,38.2797479082,61.4944019392,55.2405804192,47.0827542577
661500,37.3537589859,61.6016352755,55.2085288348,46.9468156537
662400,38.3072178734,61.7638155652,55.3055369052,47.1533446647
663300,38.3732314233,61.6406728877,55.4104444611,47.8640120329
664200,37.9138412315,62.0584125561,55.6399690012,47.2558847328
665100,38.2995893612,61.8063452394,55.6242318848,47.4319218403
666000,37.8864002667,61.398190917,55.6349783486,47.0921957308
666900,38.1181791057,61.9571752402,55.5201484404,47.2310405906
667800,37.5400642173,62.1937297821,55.2738224651,47.4543154814
668700,37.7041886509,61.8408132699,55.7655469241,47.5870611747
669600,38.0076213044,61.9053256079,56.0052108764,47.5398505782
670500,37.8311940604,61.9278967296,55.8843309325,47.6208563077
671400,38.1215076522,61.5900574246,55.685434946,47.4492114145
672300,37.5563194291,61.6626400997,55.5857660387,47.6892017993
673200,37.8765041339,62.3592687193,56.1938591572,47.7156060838
674100,38.3028090787,62.1769421518,56.2789932491,48.0760149511
675000,38.0433454286,61.7491261254,56.192755557,47.6446134836
675900,38.5411372046,62.3808639577,56.4526510743,48.1544356354
676800,38.3108687731,62.4820803586,56.021725382,47.8929188496
677700,38.7192665949,62.3643952289,55.8801966169,47.765027927
678600,38.3645011911,62.4177544724,55.8679020327,47.6258086181
679500,38.598622966,62.4352733129,56.0967296558,47.6046347179
680400,38.0639966695,62.5742366173,55.8499405233,47.8912039554
681300,38.363483633,62.4915701424,56.6905042738,48.0782735578
682200,38.8616387587,62.9939996518,56.5831371991,48.5109320997
683100,39.172711282,62.8460238441,56.850955351,48.4507090267
684000,39.0898432992,63.0090997781,56.5004834539,48.5129820109
684900,39.0640863347,62.8141836001,56.5569287016,48.509815336
685800,39.3556428359,63.1898753746,56.6838086439,48.4262887981
686700,39.3403764979,63.308503129,56.9194849148,48.6102360518
687600,39.8584456101,63.3867553006,56.9813574833,49.1582957359
688500,40.7920949461,63.7532334727,57.3444596971,48.9149039096
689400,41.3899936556,64.2359906809,57.5084355551,49.2487758126
690300,41.7465611924,64.5306427012,57.8564059854,49.387135886
691200,42.4684054262,64.6850463929,58.0958871734,49.9160466797
692100,42.9199223608,65.1936625383,58.4220998303,50.2319947226
693000,43.5290557833,65.7572533521,58.0251319836,50.3284215137
693900,44.4417847553,65.5974509424,58.4105674141,50.1139662131
694800,44.4641704762,65.6929888623,58.5881030382,50.5224435263
695700,44.6891920102,65.7625622198,58.7978395948,51.0320417916
696600,44.4624796957,65.8094278782,58.6999823138,50.5370297796
697500,44.4806812032,65.684900453,58.7703929085,50.5969718693
698400,44.6641595716,65.9448009252,59.0959228544,50.8280819521
699300,44.7260493234,66.0923107718,58.7148104529,51.1481414657
700200,44.7428343728,66.3941136755,58.7213031842,51.2314059759
701100,44.6944853445,65.716519663,58.8644921488,51.1384983186
702000,44.8897505815,66.4716083653,59.0902249665,51.1344194803
702900,45.0646437916,66.4734557114,59.2660582455,51.1161374467
703800,45.2363067418,66.3186905728,59.527622178,50.8496181927
704700,45.2098486528,66.213026437,59.5635917981,51.1073995574
705600,45.1053590412,66.7189279965,59.6042176084,51.808021854
706500,45.0166695613,66.2904300903,59.18431987,51.0034752441
707400,45.0990917259,66.5197792986,59.1230937269,51.2698062353
708300,45.2388863312,66.3061603753,59.315343403,51.2921724974
709200,45.0799080643,66.2986559902,59.6881303507,51.206038108
710100,44.9193610638,66.3133926988,58.969494427,51.0958726853
711000,45.1942306636,66.1273899377,59.3300977388,51.0083231297
711900,44.6041710532,66.2378964815,59.3557403195,50.7866926857
712800,44.7565630355,65.987066755,58.8335400647,50.8399325686
713700,44.8211503403,65.8555649492,58.8504200268,50.6956984422
714600,44.5849229224,65.4143092623,58.9212505061,50.2988006909
715500,43.8601271583,65.1852928633,58.1829346009,50.2001961251
716400,43.3144090238,64.6723725162,57.7493092264,49.7969120844
717300,42.7839225406,64.2892517183,57.2509482933,48.5533847165
718200,41.4718285257,63.7356786841,56.7494809082,48.5462306543
719100,41.2234261294,63.2742870424,56.5319286592,48.1920617373
720000,39.8258800553,62.838767305,55.6424314086,47.6490493317
720900,38.9668847667,61.9701987713,55.6598958188,47.1800149622
721800,38.4181547164,61.7170213445,55.0338738928,47.0081566433
722700,36.6220373697,61.1303711398,54.7170152831,46.9192946523
723600,36.2459000156,60.6280226905,54.6294920269,46.0004044753
724500,36.4583021046,60.4772914118,54.5046135364,45.9952225591
725400,35.6146947326,60.4663694719,54.1614687443,45.6126850301
726300,35.3923600702,60.0888469047,53.9905815702,45.4991028577
727200,35.4364436048,60.0790516268,53.8662754603,45.5259792342
728100,35.8088440413,60.1773325481,53.6230421599,45.5566472633
729000,35.614378551,60.1118412996,53.6804978557,45.4023218247
729900,35.5004265619,60.1172496986,53.5571267619,45.5433189961
730800,35.3912399102,59.5639179119,53.5972674473,45.4311765269
731700,35.7175612925,59.6254527726,53.781976648,45.6191421389
732600,36.1773503664,60.3663713607,53.6005325623,45.6884378501
733500,36.0479103063,60.1165709387,54.1308403027,45.3726328375
734400,35.6982946395,59.4135917402,53.3323838246,44.6079536035
735300,35.2927470335,60.1027079271,53.4137216944,45.1317138236
736200,36.1960501838,59.9674280825,53.8743336469,45.5193917532
737100,36.5437282163,60.2825829616,53.7056738024,45.6002879621
738000,35.7574254216,60.0169543616,53.8774072405,45.6793288572
738900,36.452501073,60.5159252866,54.2247251358,45.7281011366
739800,36.3968800082,60.5000877983,54.0736783494,45.6587248609
740700,36.3851336287,60.5531144258,54.147757459,45.71892497
741600,36.4102234187,60.4520880334,54.2680885485,46.2686891544
742500,36.5590655457,60.4371347644,54.274149694,46.2712231881
743400,36.2013359924,60.5515732528,54.5238451198,46.1557924632
744300,36.8379519306,60.4361394415,54.3125380933,46.0334133999
745200,36.8346587428,60.9402668988,54.5913038598,46.6278770313
746100,36.7735922783,60.757417614,54.6376641267,46.0801119944
747000,37.2511262465,60.8612482519,54.4431471951,46.9510334062
747900,37.2307152076,60.6242652384,55.043051698,46.4213780803
748800,37.1789148907,60.8767304889,54.7911560615,46.5885140732
749700,37.8442822576,61.7324599174,54.7778154774,46.6386864578
750600,36.9476139826,60.9340850919,54.6517381232,46.2962163038
751500,37.316115244,61.0785570532,54.6653593469,46.3587284622
752400,37.0187760617,60.8906906783,54.4820071378,46.6061186205
753300,37.2633428352,61.0868119241,54.8655438689,46.1935726238
754200,37.1775541044,61.0088929829,54.7049120847,46.5741851715
755100,37.0752816219,61.1090934074,55.633883603,46.4467706747
756000,37.2464618833,61.1237591352,54.4394929457,46.6168358955
756900,37.400041458,61.3564206157,55.2382715373,46.76426886
757800,36.8691881298,61.0399913081,54.6392988096,46.5723094038
758700,37.0164385116,60.958742443,55.0952661448,46.641917194
759600,37.2485674708,61.5455174655,55.1547992935,47.1266068938
760500,37.5275026192,61.6206117434,55.0342379126,47.0460019804
761400,37.0162717617,60.9421325598,54.8619670527,46.7480429333
762300,37.3532323156,61.6945607383,55.5221945372,47.3035867321
763200,37.2566876543,61.3428513337,55.3033416247,46.8130429481
764100,37.5511719587,61.7032596883,55.3394884408,47.3542517017
765000,37.7142246097,61.6973836218,55.3759744852,47.2774541322
765900,37.4401432309,61.6340347281,55.1201326678,47.397498084
766800,37.0222969137,61.815026438,55.5816653176,46.5236028132
767700,37.6908321722,61.8932288856,55.8187385297,47.2609051691
768600,37.7864776058,62.1964542739,55.7820044595,47.4753281683
769500,38.3028009914,62.2952845309,55.9556032758,47.9237688471
770400,38.074240493,62.2035754776,56.3807173989,48.1471798723
771300,37.9342604322,62.7271448402,56.465329564,48.0588641871
772200,38.5871135155,62.4197900504,56.1777250789,47.8014695591
773100,38.2675423533,62.6525393633,56.2216908186,47.7501696259
774000,38.4124158714,62.657446953,56.4592708635,48.0250836427
774900,39.0973178266,63.1182001613,56.7155611934,48.4160988988
775800,40.1702064121,63.4177597567,56.6870483994,48.6793357715
776700,40.546202057,63.5101816673,57.0483190927,48.2808995387
777600,41.2930822949,64.1772274652,57.6999264214,49.013599178
778500,41.8909562986,64.3042937181,57.4876274288,49.2546438046
779400,42.4044840411,64.5012672269,57.2527872372,49.5985233663
780300,43.1712130289,65.2809005274,57.7367537694,49.5821548812
781200,43.4390394671,65.4619329006,58.3425279288,50.1589169206
782100,43.7979877234,64.8103730017,58.3529817128,50.3399806674
783000,43.4572352627,65.2491118982,58.1362454652,50.1860352389
783900,43.5737806618,65.6887153188,58.2862063461,50.1861210645
784800,44.1300464934,65.4594821473,58.6639043893,50.9687325562
785700,44.1145147113,65.6818089641,58.9355188561,50.8158119816
786600,43.9852779653,65.7045822762,58.7844919628,50.5092605629
787500,44.1357534318,65.7566914464,58.7773906776,50.4332020241
788400,44.2885592251,65.6026374838,58.5706188656,50.7979280024
789300,44.482247606,65.9817446319,58.9150013557,50.6056007152
790200,44.2660683441,65.8776016212,58.4947388011,50.773833806
791100,44.461203802,66.3612504466,58.9239507903,51.3633801058
792000,44.655519107,66.3412433939,59.133434981,50.6383759607
792900,44.699777053,66.1289761463,59.1864902151,51.0100587918
793800,44.0536904509,66.2561986775,59.2585042655,51.1321320446
794700,44.3934688844,65.6563907301,59.515248288,50.6343410183
795600,44.2292496712,65.7905771246,59.1456398629,50.5694597831
796500,44.7017750329,65.9861388037,59.0308015809,50.6965760954
797400,43.9917884525,66.3156675981,59.0434305861,50.7077939176
798300,44.1308521663,65.9665436536,58.888826194,50.6432551062
799200,44.0315894599,65.8082942347,58.9559595542,50.7738018592
800100,43.9066250976,65.3864013391,58.3789764594,50.3588830349
801000,43.5763781388,65.3209625854,57.9608277096,50.3129352008
801900,43.1686416343,65.1135410662,58.2226450294,49.9359316041
802800,42.5716046022,64.5820165269,57.7605756872,49.4712788702
803700,42.6739609282,64.1394871182,57.4857025345,49.1965753645
804600,41.5940782748,63.7039806785,56.5944530962,48.8532459452
805500,40.1505402501,62.4368203311,56.0891674638,47.5752770212
806400,39.586056247,62.5470233385,55.3925059604,47.8509292711
807300,38.6635367265,62.0038401725,55.4919918811,47.3945994598
808200,37.9745436665,61.3230648299,54.7594293258,46.827990313
809100,37.2351142767,60.9637762954,54.7643811724,46.351276183
810000,36.0401042862,60.8258059104,54.7808943516,46.7002757774
810900,34.8981183351,60.3116989024,54.5964655887,45.8046464586
811800,35.3410930195,60.2100023012,54.0145182777,45.4203389183
812700,34.5879182557,59.9195109875,53.5468230535,45.5435264468
813600,34.73732958,59.6815723769,53.5064234495,45.0491570635
814500,34.4311138929,60.2681848024,53.9835921793,45.2874263786
815400,34.2360246436,60.0900263495,53.4066660659,45.272553987
816300,34.0531603751,59.3900812064,53.5998578293,45.5478405474
817200,34.1265369922,59.2908031133,53.2468440072,45.0502292715
818100,34.0798545345,59.2856183038,53.2950425758,45.2131831108
