Node,C92ICY6VWN,CBDWGRJVVL,CAKIJ91SJ7,C9EQAVY4YU
818100,37.4709178279,62.4011776341,55.2418258088,46.9896583933
819000,38.217107642,62.8959771891,55.869973694,47.334843644
819900,38.2372823594,62.604613817,55.6443249108,47.4752924799
820800,37.6692703418,62.1933054717,55.4614093071,46.9919891964
821700,38.0494820204,62.8055318409,55.718947736,47.1688301881
822600,38.285766632,62.5178567527,55.497489944,47.3646629588
823500,38.766111397,63.4263681224,55.8465357484,47.9350141499
824400,38.3388756544,63.0200990152,55.7711210118,47.3279079093
825300,38.5607646217,63.500965471,56.1500654798,47.5472530168
826200,38.7049947143,63.604606643,56.1980824218,48.0336292665
827100,39.001857186,63.5730231816,56.0979807352,47.8664906877
828000,39.1743417916,63.5530155304,56.0415471612,47.7636105001
828900,38.962514985,64.1188774146,56.6565130346,48.1162470002
829800,39.4593648111,63.8228267974,56.4646665006,48.0072436232
830700,39.3753958132,63.922107181,56.6444054399,48.0221083244
831600,39.5584612798,63.8960636518,56.8456799713,48.745777409
832500,39.6482847164,64.2056157377,56.8920647024,48.3938102235
833400,39.4396765846,64.4961901513,57.0343440991,48.3657246505
834300,39.8674195914,64.3246852831,57.1284846009,48.6257050315
835200,40.7155476276,64.4383191509,57.216204237,48.9291399863
836100,40.5342906557,64.8943303868,57.38480312,49.1617545763
837000,40.1255959087,64.535203972,57.044165038,48.7726504621
837900,40.3322332521,64.5759651099,57.2702971873,48.8225136437
838800,40.1839636067,64.3084039966,57.1130347752,48.9203847645
839700,40.57584883,64.4989773702,57.2367653825,49.0820811514
840600,40.3256932378,64.4701787266,57.2118711713,48.840024908
841500,40.2757360249,64.7042275309,57.1218433377,48.5026122407
842400,40.5518658999,64.5080170518,57.3678503818,49.3126528959
843300,40.2581905117,64.5818388545,57.0186341427,48.7441330458
844200,39.9118312768,64.688221032,57.0885814936,48.362174115
845100,40.0275633771,64.1836700016,57.0357396636,48.6430775402
846000,40.4502898788,64.2082450401,57.4267179576,48.9368870415
846900,40.4321441546,64.6104819478,57.1157069342,49.351577019
847800,40.2046291647,64.6207088546,56.7324996935,49.0899755716
848700,40.9957177261,65.0254259164,57.7997423743,49.0176427387
849600,40.4578188785,64.8418887696,57.4213801626,49.2899705259
850500,40.5830554901,64.7729504749,57.6942739881,49.4251779827
851400,40.2953033976,65.0110876931,57.1581859432,49.1214723006
852300,40.3580707389,65.2919373355,57.6251462986,49.1440663312
853200,40.197401145,64.8406704392,57.7290687606,49.249702022
854100,40.5821714866,65.0708304183,57.8094832343,49.7112938017
855000,41.1077098153,65.4202210681,57.908478825,49.7590926121
855900,41.0406035895,65.4984858558,58.4648448349,50.0119188887
856800,40.3397736682,65.2509929237,58.1088843123,49.6754370347
857700,41.0919935541,65.6713782135,58.3569216161,50.1060261504
858600,41.388337181,65.5408413531,58.3216779651,50.0205895636
859500,41.169892884,65.5342404622,57.8016501595,50.1702702441
860400,41.2132533277,65.2262315217,58.7613556167,49.8165065966
861300,41.3572080343,65.8897365344,58.8219122087,50.1990724807
862200,42.4438183398,66.3482454964,58.8458779174,50.1836231023
863100,42.8669255335,66.6170676315,59.024719108,50.3028784829
864000,43.4274611474,66.7071433856,59.0585334966,51.0361189691
864900,44.5451520295,67.3288062919,59.3988631394,51.3070861203
865800,44.8468629056,67.2529568001,59.8660613796,51.4710298837
866700,45.2270650929,67.3834173781,59.8480903937,51.0859986977
867600,46.2373505409,68.0700608191,60.5389597554,52.0906748656
868500,46.4689932973,67.9956735993,60.2000120307,52.4194307402
869400,46.282339556,68.0384124523,60.0538859077,51.9535261263
870300,46.6442258447,68.3363449029,60.3703410074,51.9970415253
871200,46.5580380894,68.7492532056,60.4998344597,52.4172198432
872100,47.0277647541,68.3292461768,60.1945876425,52.0503107586
873000,47.1405795579,68.310118759,60.4397029107,52.0769339322
873900,46.5520887104,68.5811351875,60.9218568995,52.3893890856
874800,47.1550592999,68.6591153012,60.611667815,52.768665069
875700,47.2111917608,68.34234467,60.684895762,52.6502851595
876600,46.9662089415,68.7945128176,60.2778050199,52.2694795387
877500,46.8835538662,68.9537461716,60.573939495,52.3962670546
878400,47.323990915,68.8562979157,60.7017477664,52.5938807447
879300,47.9372275398,68.6244751233,61.0247378144,52.8597778412
880200,47.3788611858,69.1305831628,60.6948832846,52.9934581086
881100,47.6721241706,68.9111300728,60.8323845537,52.7426693646
882000,47.2493607389,69.0448137196,60.8616960812,52.9040556772
882900,47.4324577144,69.0561147868,61.0482708617,52.5702143489
883800,48.1646669189,68.7094675552,60.5804178381,51.9205453025
884700,47.3812239182,68.5061124429,60.8553757112,52.2604476198
885600,47.3858025225,68.6481623829,60.6840568002,52.2368014595
886500,47.265202126,68.7345788811,60.5181006643,52.2153216994
887400,46.7541345648,67.936825342,60.1345049382,51.955650759
888300,46.6465078849,68.0509790834,60.089204623,51.8433847823
889200,46.2379747287,67.8428981058,59.3895872426,51.2419487464
890100,45.6856515207,67.1886463371,58.9843673468,51.0286509953
891000,45.1377904394,66.826632999,58.51060631,50.5731610725
891900,44.2513236248,65.8584689435,57.803119117,49.8927711302
892800,43.3174109994,65.3588304754,57.6989627714,49.2376507608
893700,43.0320004373,65.2173979949,57.3995761544,49.1018963818
894600,42.2756903859,65.0409592311,56.9742979171,48.9445978399
895500,41.1469943281,64.3935841149,56.9390349397,48.3339684879
896400,40.537029641,64.2751439067,56.067978649,47.9378902854
897300,39.6686930234,63.8725380379,56.125434849,47.8855320516
898200,38.796511137,63.070598753,56.1614931242,47.4382907868
899100,38.6180512178,62.8618434445,55.9719636828,47.6716688821
900000,38.1646585089,63.0094552911,55.0022397247,47.4874377821
900900,38.6113921321,62.8438180098,55.743331385,47.6197168145
901800,38.1419659286,62.6683742655,55.6240019705,46.9636521209
902700,37.8942750758,62.4103058908,55.3189285013,47.1090622687
903600,37.8502659336,62.8316984367,55.517936542,47.3311499909
904500,38.1880328823,62.2315365073,55.3288691675,47.2131169812
905400,38.3692454204,62.7629188766,55.6874067598,47.2860621862
906300,38.3357275099,62.5466088052,55.7566888413,47.1015176483
907200,38.0171427536,62.5067747833,55.1277470614,46.7023783787
908100,38.3521114308,62.8163739842,55.0455881705,47.5433764539
909000,38.6877353844,62.7442791239,55.2325234296,46.984713731
909900,38.906864445,62.893385053,56.0952378014,47.5868631396
910800,38.5675913423,62.8275544289,55.7206636267,47.4930709613
911700,39.072142362,63.3634593807,56.0837786,47.9186897839
912600,39.2467861063,63.0771303413,55.8581844544,47.4498502111
913500,38.9796034986,63.334740658,55.8110032484,47.6121519015
914400,39.6531579877,63.2823488331,56.260702848,47.9914470274
915300,39.4206501412,63.4315120629,56.3439359371,48.3972860101
916200,39.5368885098,63.4211658401,56.1955264246,47.9956421827
917100,39.3083904708,63.6295226717,56.75416007,48.3988134248
918000,39.6796864588,64.2696523919,56.8092817989,48.3818616683
918900,39.2612183291,63.6599308117,56.4343970153,48.1690954854
919800,40.3874817118,63.9447705852,56.8305460922,48.6108980555
920700,39.7151241021,63.8747997764,56.2722140909,48.0284498498
921600,40.0595703513,64.0166359368,56.7335116391,48.5642849805
922500,40.3157903186,64.6653978489,57.4569571871,49.1424365988
923400,40.208179707,64.6246564373,57.5156582377,48.589789619
924300,40.6497171489,64.3017703443,57.0875962516,48.9328642665
925200,40.5667620092,64.2323766692,56.8368735119,48.788683889
926100,40.4127180179,64.0857819123,57.0995186384,49.1236071056
927000,40.1928767774,64.3229412796,57.0850914202,48.7897098637
927900,40.5303882182,64.4151784392,57.0780203275,49.02432659
928800,40.664075971,64.4662256535,57.0791879001,48.5466381125
929700,40.7815066688,64.5766475275,57.2950309204,48.5813871908
930600,40.1302107187,63.9814499976,56.9793452791,48.2229019553
931500,40.3673502891,64.3885731251,56.8692382147,49.0374241366
932400,40.6250467827,64.3753304926,57.2828806796,48.6638189996
933300,40.5433530377,64.4667552542,57.201454176,48.655073645
934200,40.7937911924,64.357973383,57.4135041642,48.8607257945
935100,40.9479463929,64.9713668556,57.514466119,49.5278453919
936000,41.0047237036,64.7513255294,57.4574632241,49.0755175408
936900,41.204400229,64.731887682,57.7309780545,49.3660127615
937800,40.5377952962,64.8487307925,57.3062752392,49.2838858882
938700,40.7037264374,65.3688722037,57.3738053888,49.2132507163
939600,41.107406395,64.7030114054,57.247338731,49.256332092
940500,41.0364538582,65.1754581417,57.7717198394,49.4381377604
941400,41.4867501292,65.2210063603,58.3567395319,49.4690331776
942300,41.676780226,65.750242303,58.2899628939,50.4684260928
943200,41.6280294298,65.9420429619,58.4857117505,50.1764937737
944100,41.820719268,65.6832226441,58.3199613385,50.119660656
945000,41.9171883634,65.248566285,58.2565608913,50.3060878325
945900,42.0306102839,66.2583483476,58.3141966524,50.4109511351
946800,41.7794700182,65.866219599,58.8233936786,50.3382501321
947700,41.8118706493,65.8875302293,58.9662848892,50.4775737611
948600,42.1402094023,66.0867234426,58.9089708096,50.8133169637
949500,42.9827721863,66.1376465068,59.1088023483,50.6116300432
950400,43.8606096236,66.7849895984,59.1276582211,50.9620570546
951300,44.3868130908,67.0287726802,59.9105069348,51.0117704535
952200,44.8029702429,67.7018296743,59.5807714831,51.5697600893
953100,45.5140325914,67.4449034742,59.8959202169,51.3720175833
954000,45.6452297966,67.8616141688,59.4967723214,51.782258521
954900,46.3399503203,67.7951896195,60.0530962467,51.8512461206
955800,46.8033547362,67.8072933178,60.1061001762,52.2017429616
956700,47.0750439872,67.8636668694,59.9656328738,51.9572581434
957600,47.285261001,68.3156673321,60.6028223814,52.0358062553
958500,46.8137146228,68.1743160768,60.3663186693,52.0718830572
959400,47.0130349181,68.2437897026,60.5817241673,51.9028669869
960300,47.2169782062,68.6404966786,59.9697350546,52.1687385245
961200,47.3173735159,68.1528918321,60.4198740229,52.3909566256
962100,47.5292659587,68.3899770402,60.5843969259,52.5504594008
963000,47.5752467144,68.8319349276,60.8822227032,52.3923000427
963900,47.1695629605,69.2068704332,60.660274528,52.6180930405
964800,47.6515147849,69.0063739406,60.7309182568,52.9238726896
965700,47.5057239846,68.6292540306,60.8249762046,52.5931189561
966600,47.1506739069,68.4413740071,60.2653541416,52.3384522888
967500,47.3677769766,68.6053340421,60.6201442347,52.0736045358
968400,47.0230773655,68.4404693492,60.5714138289,52.395369674
969300,47.1909422272,68.6529257096,60.2852136552,52.1859999143
970200,47.0083403766,68.6886346827,60.0745542018,51.7830339294
971100,47.137394703,68.3820524976,60.1218073988,52.0751343841
972000,47.1926273452,68.2762312893,60.1644173763,51.9386764301
972900,46.6423001839,68.17518311,59.9482516619,51.8180586921
973800,46.6623171908,67.8390185443,59.5815722189,51.5288431242
974700,46.2113297407,67.9256083038,59.0923545679,51.3931046996
975600,45.5476841579,67.0614239211,58.4606736735,50.7137822564
976500,45.4216966048,66.8634813447,58.6713344266,50.2641192509
977400,44.8230050989,66.1311071651,58.1125114351,49.7060786311
978300,43.7295898744,65.6354523609,57.4692252175,48.8373434775
979200,43.5193935625,65.1921667405,56.8391940252,48.9275342407
980100,42.5908368932,64.6274114853,56.5640442785,48.7524622069
981000,41.6166607223,64.4055208213,56.73550992,48.4319629065
981900,41.4791772607,63.9801632778,56.5037147403,47.8377167752
982800,40.5809998374,63.88203042,56.1013722543,47.9727325895
983700,39.5861643138,62.8707039502,55.653012673,47.4930165296
984600,39.2172319816,63.4396525282,55.8469537999,47.5893607624
985500,37.4025084636,62.1787764262,55.3702889477,46.632556893
986400,37.3269033284,61.9926992205,55.0485113988,46.7165622487
987300,37.5374763084,62.4907803311,55.20758679,46.8628355487
988200,37.2410368889,62.3511851033,54.9599477109,46.8549385444
989100,37.3953003243,62.2159003894,55.007308282,46.6005725605
990000,37.5318067006,61.9894505947,55.0277462109,46.5977296435
990900,37.6837347599,62.1013885042,55.0278208765,46.7229804221
991800,37.836638463,62.1576871581,55.1383915534,46.5444119297
992700,37.6531249143,62.7888020825,55.206992897,47.3147385045
993600,37.5177538749,62.4001538272,54.2480674298,46.5366200749
994500,38.0893117938,62.0180708321,55.153643431,46.3755611178
995400,38.3599934863,62.5450761487,55.5515715441,47.1796882709
996300,39.1153628474,62.2774076708,55.5643037796,46.9786309777
997200,38.1821792863,62.2139460796,55.139898397,47.0755335547
998100,38.9280100423,63.4061433894,55.4785026651,47.0808201474
999000,38.5182404545,63.4136128439,55.9154934768,47.0621385916
999900,38.7666025312,63.4139821875,55.8887512556,47.574838948
1000800,38.8759221995,63.0802625298,55.6324072579,47.4102702964
1001700,38.9938199951,62.959021346,56.0465873455,47.4686525019
1002600,39.3882333722,63.0978238589,55.7338930933,47.4834476514
1003500,39.1248343885,63.4423339589,56.0319286955,47.8002685481
1004400,39.1064678541,63.3339634595,56.3201567822,48.234267367
1005300,39.4238182789,63.4351146222,56.4148279744,47.8111789417
1006200,40.0976708738,63.7927795074,56.5219497726,47.9632956613
1007100,39.6705225193,63.8054425049,56.1832404274,48.1454244834
1008000,39.5212642708,63.6731682089,56.3850488927,48.1760776882
1008900,40.0849261773,64.5503505764,56.67604668,48.40461911
1009800,40.060689123,64.0976635912,56.4120875232,48.3862236272
1010700,40.4250626111,64.2057672329,56.6118440656,48.5084822594
1011600,39.8126065148,63.8260956489,56.4241891229,48.3943460954
1012500,40.0742377723,63.9130333392,56.9532231787,48.3892450086
1013400,40.165993545,64.118012985,56.417284841,48.4156773734
1014300,39.6370074666,64.3093429786,56.8657056067,48.7489319569
1015200,40.1849796415,64.3429331386,56.3772263059,48.632954894
1016100,40.042814937,64.6036004251,56.5354525625,48.2905889628
1017000,39.93727111,63.7195397944,56.9805678433,48.1689114952
1017900,39.9739421342,64.1301559153,56.8107241293,48.3913033587
1018800,40.3634103058,64.4500792937,56.8420750003,48.8268833436
1019700,40.3727621691,64.5385211281,57.3639694568,48.7120431072
1020600,39.9705842354,64.7758019011,56.6974712566,48.7235524809
1021500,40.918261834,65.0542486541,57.6425582631,49.3329351226
1022400,40.3043183818,65.046433791,57.5622794265,48.8794918447
1023300,40.9692719282,64.9258539735,57.3566454932,49.2853709569
1024200,40.9036883498,64.935609988,57.5027441507,49.4270756108
1025100,40.7722969934,65.1430323355,57.9126034306,49.1442027962
1026000,40.6653102169,64.6497333051,57.5408859164,49.166797875
1026900,40.9793917668,65.4541270865,58.2674472671,49.7332318909
1027800,41.4068500929,65.6660536861,57.8260359547,49.8968182016
1028700,41.7624692078,65.0646449018,58.165882231,49.8259842954
1029600,41.4559945131,65.329434684,58.4467444234,50.0520580413
1030500,41.7350411665,65.5703561695,58.1116084459,50.2562526487
1031400,41.8350406396,65.6861918808,58.4690097702,50.6908659558
1032300,42.2948983829,65.9337400487,58.4175807972,50.3055502062
1033200,41.8682573585,65.6760075871,58.634161995,50.1725566633
1034100,42.1160418806,66.0816399681,58.7085009858,50.4605167435
1035000,42.2733241411,66.1455311068,59.0589567114,50.4854978444
1035900,42.2771168211,66.3878258332,58.8837711674,50.3838691587
1036800,43.699356368,66.6322513187,59.3422529207,50.9765221022
1037700,43.9453085091,67.4948653306,59.4607274098,51.1900423223
1038600,44.4753456251,67.2506274154,59.4689248782,51.2490233621
1039500,45.3361628524,67.5296817763,59.7493866681,51.5372366548
1040400,45.9124230256,67.6062214816,59.9000992693,51.8089233505
1041300,46.1557998943,67.9890827023,60.1698286903,52.0187147508
1042200,46.6141999564,68.0316029092,59.8008993578,51.3307662813
1043100,46.7645528545,67.9960399612,59.9141114214,51.7275520751
1044000,47.0158121419,68.4332829426,60.2766172886,52.2413535974
1044900,47.1026063003,68.3465072278,60.2448915673,51.9858577295
1045800,47.4314941589,68.7761017856,60.2326919205,52.0792097833
1046700,47.1675850664,68.4589275773,60.4229435022,52.2621716883
1047600,47.3768490096,68.1759753651,60.4586153765,52.0884190602
1048500,47.415749919,68.481391423,60.4723538956,52.1818429458
1049400,47.3638401126,68.4540983601,60.2818682563,52.3287910698
1050300,47.4159099817,68.6657730411,60.2852006816,52.3143379114
1051200,47.5396072297,68.836594964,60.296279404,52.5391193771
1052100,47.7555163954,68.8715649864,60.1783169958,52.1226687223
1053000,47.6927075196,68.8206192657,60.8440335357,52.643633061
1053900,47.7537569276,69.1705858609,60.3314807015,52.5392016141
1054800,47.6536038682,69.0384001156,60.5360928516,52.4573086525
1055700,47.8279727254,68.9145905585,60.7223345302,52.4779311279
1056600,47.4374183551,69.2184412582,60.402406113,52.4957556683
1057500,47.4131560401,69.0550750462,60.7128310583,52.1111300097
1058400,47.9806865982,68.5216748235,60.263797994,52.0372547761
1059300,47.8183226452,68.697672836,60.2646795164,52.2051877147
1060200,47.2299540152,68.2526214735,60.1397477077,51.9673201365
1061100,46.7215505018,68.0720262075,60.1249717159,51.6904571524
1062000,46.3541150494,67.684155776,59.3406365811,51.4580675882
1062900,46.2809273737,67.270749161,58.958949526,50.8196475053
1063800,45.5355897319,67.170074745,59.1563412341,49.9776214635
1064700,45.1251038188,66.1429431234,57.6959838902,49.4041929248
1065600,44.5818179576,66.053055773,57.6783135373,49.4285019035
1066500,44.1760415494,65.6298408459,57.2765734519,49.5066098746
1067400,43.3467122769,65.3150717702,57.1376514109,48.97656894
1068300,42.9344098859,65.1237976376,56.7980341441,48.556264118
1069200,42.3154149871,64.7580533861,57.0208623025,48.8001182772
1070100,41.4827580016,64.368804584,56.4883522853,48.1665347563
1071000,40.7075356609,63.965040336,56.0785058731,48.1395863826
1071900,40.0519261907,63.9103979149,56.0425501084,47.7323362475
1072800,38.8937659675,62.7054951669,55.6321452202,47.427585613
1073700,38.8340322397,63.365497004,55.6862106126,47.6184425078
1074600,38.9186254745,62.8603371811,55.7707058567,47.7631627644
1075500,39.2869198953,63.2440166397,55.6824451987,47.3733248103
1076400,38.764540884,63.0278641808,55.8188028371,47.4212824195
1077300,38.9260887999,63.0229696135,55.9367758541,47.0124158354
1078200,39.250821525,63.0569532953,55.7089281138,47.4957549044
1079100,39.2742260822,62.8783528482,55.6151526843,47.5958803922
1080000,38.6922207095,62.7428027726,55.2403723041,47.2278579087
1080900,39.2277585689,63.0302039799,55.8890100586,47.3456672492
1081800,39.4635861984,63.6645198035,56.0942433055,47.3549748461
1082700,39.7442538378,63.8751803703,56.2931522175,48.0049582157
1083600,39.7325313253,62.9114986377,55.6635850068,47.067592626
1084500,39.7869027554,63.7492282593,55.8807218445,47.5346317858
1085400,40.0853541788,63.375277539,55.9222708266,47.9827164473
1086300,40.0153953269,63.580269257,55.8234430003,47.6034111818
1087200,39.9265809446,63.8970434511,56.3618631101,47.5627158215
1088100,40.3716291423,64.2202072837,56.6436021369,48.3867974014
1089000,40.7957109696,64.3529942911,56.553112179,48.7725147147
1089900,40.6287831024,64.145023711,56.9869986739,48.3322340204
1090800,40.6949204962,64.2953558339,56.8259104802,48.6280713329
1091700,40.9916889266,64.1921889667,56.7702325781,48.4621644513
1092600,40.9556095326,64.8256122003,56.9680579751,49.1276983095
1093500,40.9181882353,64.0087201782,56.7591424176,48.1364707536
1094400,40.9489478675,64.3991689194,56.9239195468,48.98828598
1095300,41.3721316281,64.7454433546,57.2107000271,48.9552136561
1096200,40.9082061841,64.4049003442,56.8897247517,48.8574966256
1097100,41.2315766544,64.8618500467,57.2096221196,48.8720243084
1098000,41.1711584531,64.7018236724,57.1384989991,48.6763570466
1098900,41.4277395323,64.6782355986,57.100126089,48.9386605385
1099800,41.3540535829,64.7417760265,56.9888551644,48.7832273957
1100700,41.6115082912,64.8325932373,57.0705345893,49.1518307897
1101600,41.5892577184,64.5783495137,57.6029737752,49.0847589373
1102500,41.1674479433,64.4187244481,57.1244490662,48.6183540424
1103400,41.0421002274,64.5026889677,56.8194968518,48.6852906964
1104300,41.200783656,64.3101009628,57.065560081,48.5438956036
1105200,41.0905781876,64.6136328598,56.6944879288,48.6800476463
1106100,41.1740037759,65.1385745763,57.4777043088,49.1936954915
1107000,40.9485861194,64.5845776142,57.1916809625,48.805310781
1107900,41.3689545118,65.2091410579,57.8336058988,48.908190089
1108800,41.0020984805,65.0514779538,57.610973909,49.3712157322
1109700,41.6815506696,65.3290742105,57.5233749516,49.4650263841
1110600,41.1853703609,65.4846725798,57.5701432803,49.24566012
1111500,41.6197279245,65.2047585796,57.4474266233,49.4608163797
1112400,41.8428608633,64.9079953638,57.2113461382,49.349110022
1113300,42.2090350978,65.8465073797,58.1416577407,49.910608123
1114200,41.9775546182,65.8689420553,57.7540620876,49.9546866474
1115100,42.5681935327,66.2293043081,58.434909459,50.2800596815
1116000,42.2438314979,65.8644383536,58.4346440944,50.0814272729
1116900,42.1813452889,65.8737316236,58.4164701662,50.0436849756
1117800,42.8882966545,66.1619109871,58.5264517762,50.5589534295
1118700,42.7082451931,66.2946652488,58.4759801108,50.5898555513
1119600,42.7011977504,66.4060257423,58.8852150984,50.6349057138
1120500,43.0469985578,66.7303038687,59.1815745841,51.0463770166
1121400,42.7658111199,66.6552225753,58.7043512148,50.9255546366
1122300,43.2572041201,66.4024262305,59.2668298242,51.0450784631
1123200,43.4939887877,67.0690925464,59.1715240796,51.4406062115
1124100,44.3484696859,67.2240012154,59.6782612379,51.7588138649
1125000,44.8105861371,67.4288747996,59.8770575378,51.6257689926
1125900,45.4584814968,67.81622597,60.3638878932,51.8240507283
1126800,46.0973497017,68.5893739008,60.2602036591,52.1549305307
1127700,46.7216030523,68.4780450856,60.7463651024,52.2675107323
1128600,47.0210270527,68.3562754305,60.382345536,51.922318086
1129500,47.3765818415,68.7807578183,60.5264434679,52.9063888492
1130400,47.7815330581,68.7756751114,60.6908576922,52.4075987338
1131300,47.7370019908,68.9652228335,60.6379504008,52.4925076868
1132200,48.16892886,69.0778702819,60.2640905494,52.3716532709
1133100,48.1105664919,69.049610653,60.8151169253,52.7601922753
1134000,48.1455085313,68.8480030596,60.5805440885,52.4926910194
1134900,48.3839647301,69.0775464873,60.7812829397,52.7079851423
1135800,48.2355022529,68.9763196469,61.382337592,52.4522009437
1136700,48.2690306467,69.1657498168,60.6490156841,52.6703242222
1137600,48.4484361634,69.1710345906,60.6433996103,52.7713063547
1138500,48.2581341736,69.0302163876,61.23402019,52.9232838045
1139400,48.2336443006,69.2698278061,60.5262188612,52.8443139593
1140300,48.3768835559,69.2314622945,60.8206226581,52.7758607065
1141200,48.5931431207,69.2686940105,60.860669495,52.7567157734
1142100,48.4344952531,69.1912651118,60.9965277557,52.4121415883
1143000,48.1592843335,68.8897254062,60.6377334273,52.9777205541
1143900,47.9414343634,68.7251552842,60.2246627776,52.5243787782
1144800,47.8425562027,68.7059994347,60.6519784857,52.5141153327
1145700,48.3310884647,68.6813239482,60.5772885309,52.5669556592
1146600,47.5513847495,68.5656078928,60.3017412943,52.3461871113
1147500,47.3436428308,68.3323582596,60.2649181795,51.772798055
1148400,46.9291345639,68.1186245984,59.4661340179,51.6652616375
1149300,46.7729309778,67.9672777955,59.0827281938,51.3880011637
1150200,45.6841970477,67.2630931624,58.7107149376,50.5329399775
1151100,45.2871421512,66.5740762491,57.831050611,50.3832988473
1152000,45.2441920582,65.9526112921,57.7587139806,49.6350805216
1152900,44.2734464218,65.6148175509,57.5790112286,49.103258118
1153800,44.1974092501,65.8940778749,57.5789039262,49.4488777722
1154700,43.3440453539,65.053447981,56.9888965768,48.4962144347
1155600,42.8724965373,65.0723286674,56.5209357638,48.6433262544
1156500,41.9893755801,64.6773899532,56.580732025,48.6180379485
1157400,41.7540314769,64.6593124721,56.3288043969,48.787103764
1158300,40.4446775212,63.9403124988,56.197489294,47.9664292585
1159200,39.9863645163,63.4889131333,55.6972400211,47.6726625829
1160100,38.3919532265,63.0073267178,55.4864554827,47.3596011191
1161000,38.9301627828,63.2626154231,55.6077085437,47.4983693053
1161900,39.5036714294,63.0448968187,55.5830687862,47.4877932285
1162800,38.7015287073,62.8361210407,55.1402227803,47.3918642208
1163700,38.5756159076,62.8838563464,55.2965206949,47.1585579132
1164600,38.552363056,63.0630189709,55.4562272028,47.3810199462
1165500,38.4762282948,63.4004377353,55.4480624903,47.3001003677
1166400,38.3064254607,62.4784071985,54.9954190678,46.6000278327
1167300,38.7080360285,63.0351490976,55.3608788578,46.8508978853
1168200,39.2773613263,63.4163714268,55.5819063428,47.7990058515
1169100,39.4214428667,63.4312142466,55.7861192307,47.6581127656
1170000,39.3107231418,62.9189999542,55.3483239756,47.491635368
1170900,39.4830677157,63.1748424985,56.0780394866,47.3919888707
1171800,39.5356937239,63.1014847139,56.0419371764,47.7368144779
1172700,39.475571192,63.2942600208,56.0068097423,47.5131553303
1173600,39.6037477579,63.6465655971,55.8911726556,47.9864845705
1174500,39.0365317862,63.5501704685,56.1737904685,47.5595152578
1175400,39.4982633388,63.1313853864,56.2220568393,48.0869847821
1176300,39.9632131741,63.980978749,56.5469538152,47.9921099103
1177200,40.0579451556,63.9419825803,56.6509148092,47.9480492179
1178100,39.3956234855,63.9402518144,56.5789823608,47.919745641
1179000,40.1174749603,64.1618121731,56.6922575948,48.3853243584
1179900,40.0025851494,63.7773490297,56.256747541,48.1165475944
1180800,40.224766831,63.9742149387,56.4643482649,48.5912283312
1181700,40.6750958048,64.5681354207,56.9605976273,48.8031877386
1182600,40.178191938,64.2757110366,57.0394868904,48.4107748139
1183500,40.4550559061,64.2422565,57.2120605714,48.6876079813
1184400,40.8589524066,64.1994686267,57.0983802025,48.8501440202
1185300,41.3315921097,64.4608283294,57.198370486,49.2862330745
1186200,40.9458597312,64.5163552182,57.2071061517,48.6315723596
1187100,40.7093141133,64.6183620089,57.0573600963,49.0142697629
1188000,40.8105052241,64.9659197282,57.2956633224,48.8332123695
1188900,41.1177197358,64.9758592018,57.063485819,49.0120250632
1189800,40.7374252819,64.214646064,57.015201255,48.7601673378
1190700,40.8743002956,64.1655206959,56.9188142903,48.8617304396
1191600,40.6058165853,64.4633853795,56.9393909926,48.9670759313
1192500,40.5684200424,64.5229490245,56.9052793443,48.7109260153
1193400,40.8342401315,64.6256690171,57.1890257945,49.5091681891
1194300,41.0185117928,64.9080074623,57.5118233456,48.8773617185
1195200,40.520544645,64.6208804416,56.8723026822,49.0559897767
1196100,41.4434642109,64.7569942636,57.6618785072,49.4118592418
1197000,41.149011563,65.1074971683,57.3053510411,49.0808090504
1197900,41.1432886224,64.8901610581,57.301648063,49.1147692563
1198800,40.5607203623,64.4853359517,57.4721005762,49.3655518942
1199700,41.5126339996,65.0917375842,57.4632492609,49.4758703088
1200600,41.2324465156,65.3307128685,58.0024700623,49.3780099002
1201500,41.6634762314,65.3847825558,57.8131273531,49.8052316822
1202400,41.4625886987,65.3076432031,57.963569785,49.8027991955
1203300,41.6325562788,65.5169617221,58.1248339515,49.4490512091
1204200,41.6878309736,65.6850019969,58.1962554399,50.0072778137
1205100,42.3637688362,65.713487475,58.0398001093,50.5637909011
1206000,42.2437963391,65.4882719698,58.3807902677,50.0245490428
1206900,42.2451183873,66.2555790367,58.5482676646,50.6551222371
1207800,42.8736421239,66.248770292,58.7102196829,50.4332300573
1208700,42.6365718196,65.9636439561,58.6862756695,50.3237314862
1209600,42.8951922142,66.8099851303,58.9973218778,50.6960399671
